id;rank;review
1522;5;"Es un hotel que lo tiene todo, tanto por la ubicación, la calidad-precio y todos los empleados son muy agradables. Ha sido una estancia corta pero que repetiré sin duda.
"
1523;4;"El hotel no podría estar mejor ubicado: cerca a la Alahambra, al bonito barrio del Albayzín, la Plaza Nueva, la catedral, tiendas, teterías, en fin, todo lo turísticamente más importante de Granada lo puedes recorrer andando tomando como punto de partida este hotel. El personal es muy amable y atento, otro punto a favor es el desayuno buffet, muy bueno y variado. Es de destacar que los huéspedes tienen a su disposición en todo momento un ordenador con acceso a internet y también café y té gratis a cualquier hora. Sin embargo no todo es perfecto, la habitación muy pequeña y el baño diminuto (en la noche el cuarto de baño estaba frío) pero eso poco importa si tan sólo se va a estar en el hotel para dormir, lo que sí no nos gustó es que no hayan repuesto el papel higiénico ( tan sólo un rollo durante nuestra estadía) , suponemos que fue un descuido y no es la norma habitual no reponerlo si éste se acaba. En cuanto a la insonorizacón, tuvimos mala suerte porque las dos noches que estuvimos, se alojaron en la habitación contigua a la nuestra, dos familas distintas con niños pequeños que hacían bulla y escuchábamos todo. A pesar de lo negativo, lo recomendamos, está muy bien para estancias cortas pero quien busque lujos y amplios ambientes mejor que vaya a otro lugar.
"
1524;3;"solo una cosa la abitacion era un poco pequeña junto con el cuarto de aseos ue tambien era pequeño
"
1525;4;"El servicio fue genial - las receptcionistas nos ayudaron a todo momento con cualquier duda. Sus recomendaciones fueron fantasticas. Las habitaciones eran comodas con todas las installaciones que se necesita para pasar un buen estancia en Granada. El hotel no puede ser mas centrico, tienes la Alhambra como vecina!
"
1526;4;"La ubicación del hotel es genial, a un paso del centro, del Casco Histórico, de la zona comercial y de tapas y a un paseo de la Alhambra (eso sí, cuesta arriba). Está a 200 metros de la puerta que da acceso al recinto, aunque luego hay que andar otros 800 metros aprox. Nos hemos alojado en la habitación Twin Gomerez y es normalita, un poco pequeña, pero hay que tener en cuenta que está en un edificio antiguo. Pagamos 20 euros más por las dos noches en esa habitación ya que tiene un balconcito a la cuesta que lleva a la Alhambra. El hotel tiene wifi gratis en todas las habitaciones, además de un ordenador en una salita. Dan café y té gratis y ofertan desayunos, aunque nosotros preferimos ir por el centro. Lo mejor, además de la ubicación, es la información turística que nos dio una de las encargadas del hotel. Sólo con el plano que nos dio y las indicaciones nos movimos por toda la ciudad sin tener que ir a la oficina de turismo. Genial la información y ella, simpatiquísima. Además, nos gestionaron la compra de las entradas para la Alhambra desde antes incluso de viajar porque los hoteles tienen más fácilidades para ello (sólo cuesta un euro más por la gestión). Aparcar en la zona es imposible, más que nada porque ni siquiera se puede acceder con el coche particular hasta allí, por lo que decidimos hacer caso de sus recomendaciones y dejar el coche en un parking lejano y coger taxi. Entre las dos cosas sale unos 20 euros (el hotel tiene un convenio con el parking), que es lo que cuesta cualquier aparcamiento. Lo único malo es el ruido de la calle (hay cerca un pub), que nos molestó una noche (de viernes a sábado, la otra no) y que las paredes son de papel (el de la habitación de al lado se duchó a las mil y parecía que estaba en nuestra habitación). Pero son nimiedades comparado con lo demás. Perfecto para conocer la ciudad.
"
1527;5;"Desde la atención recibida cuando contacté a este hotel vía mail a la atención ofrecida personalmente, todo fue magnífico. Respondían a mis preguntas al instante, reservé una habitación matrimonial de las más económicas, pero les pedí que por favor me dieran de las que tienen vista exterior y me aseguraron que me ofrecerían la mejor que tuviesen. Cuando llegamos con mi marido nos dijeron que como tenían desocupada la habitación superior, con vista a la Alhambra nos la ofrecían, al mismo precio de la que había reservado. Desde nuestro cuarto teníamos dos ventanas: una con vista a la Catedral, y la otra directa a la Torre de la Vela: era un sueño tener la Alhambra frente a nosotros como un preludio de lo que nos esperaba al día siguiente! Cierto que el baño es muy pequeño, pero uno se ducha con vista a la ciudad. Además ofrecen un sector con computadora, y fuera del horario de desayuno (que no habíamos contratado ya que era mucho más económico, como siempre, tomar algo por la ciudad) teníamos a disposición facilidades para tomar algo caliente. La ubicación del hotel inmejorable: a 100 metros de la plaza, y en la calle de subida a la Alhambra
"
1528;5;"Si quieres tranquilidad, paseos en un casco antiguo bellísimo y todo andando, este hotel te da esa oportunidad. Está ubicado embutido en el casco, desde el hotel se ve la iglesia catedralicia. Las habitaciones son limpísimas, decoradas con gusto sin recargamientos, muy tranquilas, con vistas al patio, que tiene una piscina de la que puedes disfrutar en verano. El desayuno muy variado, con fruta fresca, aceite de la tierra como no podía ser de otra manera y pan de pueblo, bollería de varios tipos, embutidos, jamón, etc todo muy rico. Como detalle muy bonito, el gel, jaboncito, champú son de aceite de oliva y muy buenos, por cierto. El precio muy razonable para todo lo que ofrece. Buen hotel en un pueblo maravilloso.
"
1529;4;"Acabamos de venir de alli, hemos estádo en família. Nos ha gustado mucho. El desayuno excelente. El bar del hotel PACO BAR tiene las mejores tapas que he probado en toda Baeza y alrededores(os lo recomiendo) a muy buen precio. Si vais con alguna oferta en la que os incluyan una cena de regalo en el hotel, rechazadla si vais con niños, la cena de los mismos(si no se incluye), es cara y al sacar la de todos os resulta como si no os hubiensen regalado nada y solo podeís elegir entre dos platos de primero, dos platos de segundo de justa calidad. Vamos la categoria de restaurante la pierde con está comida ""gratis"", a mi entender es preferible no ofrecerla. El personal muy amable y respetuoso.
"
1530;3;"Hotel muy bien situado en Baeza, Muy bonito y romantico. Se puede pasar un agradable fin de semana con tu pareja, el servicio deja bastante que desear, la atencion es minima tanto en recepcion, como en bares y restauracion. Habitaciones limpias y en buen estado. Volveria a este hotel pero solo por la belleza del pueblo de Baeza. Olvidate de aparcar el coche cercano al hotel. No cuenta con parking y esta en una calle donde no se puede aparcar. Tiene una mini piscina.
"
1531;3;"Hotel muy bien situado, estilo parador castellano, algunos de los muebles un poco estropeados, pero bien en general. Desayuno muy, muy completo, de los más completos que he visto en mucho tiempo. Wifi gratis no demasiado rápida. Personal en recepción francamente mejorable en todos los aspectos. Ls puertas de las habitaciones se cierran de golpe, con lo que es casi imposible dormir más allá de las 8, se empiezan a oir golpes por todos lados. Café del desayuno realmente malo.
"
1532;1;"El pasado fin de semana fuimos invitados por mi hermana y mi cuñado a pasar el fin de semana al puerta de la luna. Señores terrible. No solo nos estafaron con la habitación sino también nos abollaron el coche en el parking del hotel. Llamé para comunicarlo y que averiguaran quien ocupaba la plaza contigua y han pasado olimpicamente de nosotros. Tremendo si señores tremendo. Lo bueno de esto es saber que Baeza cuenta con muchos hoteles y que sirva esta opinión para que se les quede vacio.
"
1533;3;"Tenía que hacer un regalo y pensé que seria buena idea que consistiera en pasar una noche en el Puerta de la Luna. Mejor hubiera sido regalar una caja de bombones. Hay una habitación que fue la que me dieron la primera vez que fui, es muy bonita, y por ese motivo llame con 10 dias de antelación para que me la reservaran. No hubo ningún problema. Tres dias antes del día de llegada de las personas a las que invitaba, fui al hotel a pagar la habitación, asi me aseguraba que la habitación seria la que yo quería. El día de la llegada, disgusto, no era la habitación que yo había reservado y pagado con antelación. Un Sr. que no se si seria el director o quien, decidió que esa habitación se la daba a otras personas y a mi me coloco la que a el le aprecio bien. Creo que si al final iban a hacer lo que les diera la gana, no deberían haberme cobrado por adelantado. Muy mal por parte del hotel. El remate ha sido que despues de pagar 15 € por aparcar en el sótano del hotel, nos han dado un golpe en el coche. El aparcamiento es infumable. El hotel es bonito, pero hay otros en Baeza que son estupendos. Yo ya he cumplido con el Puerta de la Luna, jamás volveré a llevar a nadie.
"
1534;3;"Es un hotel situado en un edificio histórico rehabilitado en el centro de Baeza, junto a la Catedral. El edificio es muy bonito y las zonas comunes han sido rehabilitadas con mucho acierto, pues presenta las comodidades de un hotel de 4 estrellas, pero ha sido mantener el encanto de la historia del edificio. Las salas de reuniones, sobre todo, la de la chimenea es muy agradable, así como el patio interior. Por su parte, el personal es muy atento y dispuesto a servir. Las habitaciones bajan de calidad respecto a las zonas comunes, son más bien propias de un 3 estrella. El mobiliario es clásico y el cuarto de baño necesita pequeñas reformas, como pintura de techo o sellado de bañera (ambos con manchas negras). La sujeción de la ducha estaba a punto de desprenderse. Son pequeños detalles, pero que deberían estar mejor vigilados para crear una sensación distinta. En cambio, los productos de aseo son muy agradables, basados en el aceite de oliva, como reclamo del producto estrella de la tierra. Lo peor, el desayuno y, sobre todo, teniendo en cuenta su precio: 14 euros. No es que no haya variedad, que la hay, pero los productos no son frescos y se comprueban que permanecen en el comedor hasta su consumo por el paso de los días. Por ejemplo, la tarta de coco tenía manchas verdes bastantes sospechosas y las 3 torrijas permanecieron tristemente en el mismo sitio durante los días que duró nuestra estancia. Los productos de la tierra, como salchichón, morcilla, etc, estaban secos. Lo mejor, casi único, el aceite con tomate y el personal siempre atento a nuestras peticiones. Algo desproporcionado para el precio. En definitiva, las grandes posibilidades del hotel mejorarían con una pequeña reforma en el mobiliario de las habitaciones, repasos en el cuarto de baño y equiparar la calidad del desayuno a su coste y no usar su precio desorbitado para cuadrar las cuentas del establecimiento. Algo que desgraciadamente observamos cada vez más en los hoteles y que obliga, en muchas ocasiones, a buscar otro lugar para desayunar.
"
1535;4;"He pasado un fin de semana en Noviembre en este hotel en inmejorable situación dentro de los muros de la ciudad monumental. Lo mejor:- La situación: perfecto punto de partida para pasear- El desayuno buffet, muy variado con excelente repostería, zumos naturales, aceites y atención del personal.- La paz y tranquilidad que se respira- Atención del personal- El bar Paco's del hotel con buena relación calidad / precioLo peor:- El acceso al hotel en coche- El personal encargado de la cena en el restaurante estuvo un poco seco, pero nada grave
"
1536;2;"Nos coincidió nuestra estancia con una boda porque el sitio es bonito pero tuvimos RUIDO DE INVITADOS hasta bien entrada la noche. Las puertas son de papel, son las antiguas del edificio, con agujeros, por ahí se escucha todo lo que ocurre en los pasillos y patio interior. El parking fue toda una historia. Tienen poco con plazas más bien pequeñas. Pagamos el parking y unas horas más tardes nos llamaron a la habitación para mover nuestro coche de plaza para que aparquese otro coche más grande. Que si no lo hacíamos el coche grande se ""tenía que quedar ahí en medio aparcado"" impidiendo a los demás salir o entrar al parking. Inmediatamente saqué mi coche y preferí dejarlo en la calle, no quería tener el coche bloqueado y les exigí que no me cobrasen en parking y así hicieron. Luego sí, también, me encontré un pelo en la bañera ahí de adorno, y el aire acondicionado en el baño SIN VENTANA no funcionaba. Vamos, bien pero caro para lo que fue, y lo del parking no tiene nombre!!
"
1537;4;"un viaje en familia para visitar dos ciudades patrimonio de la humanidad, encantadoras. merece la pena pasear tanto por baeza como por su hermana, ubeda. nosotros disfrutamos tanto en una como en la otra y su gastronomía... exquisita. los monumentos, las calles, las costumbres, las aceitunas... un diez
"
1538;4;"Es un hotel muy bonito, muy bien situado y en general se puede decir que la relación calidad-precio es buena, lo unico que no nos gusto y tienen que mejorar es que al aseo le faltaba algo de limpieza, los ricones tenian mucho polvo, los cristales del mueble bar estaban sucios y nos pusierón una toalla rota. El personal muy atento y el desayuno bueno. Se puede decir que es un hotel bueno pero deben mejorar esos aspectos de limpieza.
"
1539;5;"He estado durante el mes de Agosto alojada en este Hotel. Una vez que llegas a Baeza y comienzas la subida al hotel, es como estar en otro siglo. El hotel es precioso, la atención correcta. La habitación muy amplia en el primer piso, muy limpio y ordenado. La zona de la piscina estupenda sobre todo en estos mese de calor. Lo único que no hay casi tumbonas y es un fallo, porque podrían añadir alguna mas, la gente tenia que estar en el suelo o en sillas. Es un fallo por parte del hotel. El aire acondicionado funcionaba bien. No comimos en el hotel pero hablaban maravillas de la comida. El hotel cuenta con parking propio que es más barato que el del ayuntamiento. Un siito que recomiendo para visitar Baeza.
"
1540;5;"Inmerso en el casco antiguo de la ciudad de Baeza, ofrece una estancia para retrotraerse a pleno siglo XVI. Una fusión de casas solariegas que conforman un marco sensacional para disfrutar del descanso con historia.
"
1541;4;"Estuvimos en Baeza y nos hospedamos en el Hotel Puerta de la Luna. Al estar ubicado en el centro histórico, el edificio está acorde con el entorno y sorprende, gratamente, cuando te introduces en el hotel. Las habitaciones muy correctas aunque se oye bastante el ruido de las habitaciones de los lados. El desayuno me gustó al ser muy variado y con productos autóctonos de mucha calidad. Mención especial para el patio interior y la piscina. La decoración acorde con la historia de la Baeza. La situación inmejorable para poder visitar la catedral y sus alrededores y los monumentos más importantes. Recomendable.
"
1542;3;"He pasado alli los últimos tres días. El hotel es muy acogedor, las estancias comunes agradables, el marco inigualable. A destacar su situación justo al lado de la puerta de la luna de la catedral. Difícil de encontrar entre la maraña de callejuelas cuando llegas por primera vez, y lo de aparcar cerca complica filo. La habitación que nos toco regular en todos los sentidos, era aboardillada, con una mini ventana que no dejaba ver el coqueto patio interior. La decoración austera, el baño correcto, pero un calor insoportable, porque el aire acondicionado no funcionaba. Durante todo el fin de semana, tuvieron comuniones en su restaurante, de modo que los invitados invadieron hasta caer la noche las zonas comunes, con lo que darse un baño en la piscina era impensable, salvo que seas un exhibicionista, así que os recomiendo evitar ir en Mayo. El desayuno bien, la camarera supera tenga, pero faltaba bollería de la habitual, no tanta patita de te. Y por ultimo. Resulta curioso que en un hotel de Jaén(supuesta capital del aceite) tengan a la venta productos del baño elaborados con aceite de oliva procedentes de Plasencia. Vamos, que si no te fijas y te llevas esos productos de regalo, vamos que te luces mas aun viviendo en Caceres.
"
1543;4;"Hotel con encanto, situado junto a la Catedral y en el centro historico. Habitaciones espaciosas. Despues de cenar se puede tomar una copa en su patio interior.
"
1544;4;"Muy bien situado en pleno centro de la ciudad monumental. Esta a un paso andando de los principales monumentos. Nos encanto la habitación que nos dieron. Muy recomendable
"
1545;4;"El hotel está situado justo al lado de la catedral, en toda la zona monumental. Aun así, es un hotel muy tranquilo y comodo. La habitación muy amplia y la cama comodiiisima, un gustazo. Todo muy limpio. Es un hotel con muchoo encanto, tiene un patio interior para poder tomar una copia al aire libre junto a una piscinita, todo un lujo. El desayuno bufett muy completo. Los recepcionistas amables y atentos con nosotros. Desde el hotel andando a todos los sitios que quisimos visitar, muy muy comodo, lo recomiendo sin dudar. Dispone a aparcamiento propio, pero se puede aparcar alrededor (si tienes suerte, claro).
"
1546;4;"El hotel tiene encanto y goza de una magnífica localización, es cierto, pero hay pequeñas cosas que mejorar que no requieren mucho esfuerzo y que harían del Hotel Puerta de la Luna un hotel mucho mejor. Por ejemplo, no se entiende bien por qué la cafetería no abre hasta las 5 de la tarde, por lo que si uno quiere tapear al medio día o tomarse un café a las 4 tiene que buscar un bar fuera. Nosotros nos alojamos en la mejor habitación que tenía el hotel, una suite, con vistas al patio de los naranjos y piscina (más bien simbólica), que - hay que admitirlo - estaba limpia y decorada con gusto. Sin embargo, nadie nos ayudó a subir los equipajes el día de la llegada y cuando entramos, descubrimos que el frigorífico del mini bar no funcionaba. En cuanto al aparcamiento, lo cierto es que hay sitio para dejar el coche en las calles cercanas al Hotel, pero cuando lo dejamos enfrente de la Puerta de la Luna (una de las entradas a la Catedral), sin estorbar a nadie, nos pusieron multa, aunque no hay allí ninguna señal de prohibición de aparcar. Finalmente, decir que contratamos una visita guiada por la ciudad de Baeza en Pópulo y nos tocó un cicerone muy simpático, Juan Manuel, que hizo muy amena la visita. No tuvimos tanta suerte en Úbeda.
"
1547;4;"Este hotel está en una antigua casa palacio. Muy acogedor, y buen servicio. Está muy bien situado, junto a la catedral y en pleno casco histórico de Baeza. La habitación boutique es bastante amplia, baño tambien espacioso y con acceso a una terracita privada. Muy recomendable.
"
1548;3;"Nos hemos alojado durante dos noches en una habitación clásica, y me parece que no alcanzaba la talla de un hotel de 4 estrellas. Éramos los únicos clientes alojados junto a otra pareja, por lo que supongo que la habitación asignada debía ser una de las mejores de esa categoría. Sin embargo, le faltaba luz, y las lámparas que había no solucionaban el problema. Además, el baño tenía un olor insoportable a tubería, que se colaba por debajo de la puerta al estar ésta levantada por efecto de la humedad; deben tener algún problema con las humedades, lo cual se apreciaba también en la sala del restaurante. En cambio, la cama estaba muy bien, mientras que la televisión era algo pequeña y sin más canales que los de la TDT. En cuanto al desayuno buffet, más cantidad que calidad. Por las fechas en las que estábamos, había muy poco personal en el hotel, y el bar estaba cerrado; eso sí, los que había eran muy simpáticos. Otro defecto, tal vez sea que la calefacción sólo es por bomba de calor, y no por radiadores, con lo que el aire está muy seco. Por último, todo el edificio, decorado en ambiente rústico, es una maravilla; y su localización en Baeza, inmejorable.
"
1549;5;"Estuvimos un fín de semana de otoño en este magnífico hotel, que es un antiguo palacio rehabilitado con un estilo rústico precioso, con un encanto que no tienen los hoteles nuevos e impersonales. La habitación daba a la piscina, se respiraba gran una tranquilidad, y nos pusieron albornoces en el baño. ¡Un lujo, vamos! El desayuno también era estupendo, tipo bufé, abundante y variado (pero me sigue gustando más el desayuno de Paradores, no tiene rival). El hotel está al lado de la catedral de Baeza, en pleno centro de esa ciudad tan bonita y acogedora, el entorno es precioso, y el hotel está en consonancia con él. Nosotros estuvimos encantados tanto con el personal como con el hotel. Totalmente recomendable.
"
1550;3;"Hotel con historia situado en pleno centro historico, situacion inmejorable por el entorno, pero dificil de aparcar. La habitacion amplia y con decoracion rustica muy bonita. El detalle del kit de aseo muy bueno, completo y muy buena calidad los jabones, gel y bodymilk hechos con aceite. La piscina necesita un mantenimiento mas a menudo. La gente del hotel agradable pero quiza esperaba un mejor servicio en el bar de la piscina para un hotel de 4 estrellas. El desayuno caro os recomiendo ir a las diferentes cafeterias que hay en el pueblo. Por cierto las camas para descansar buenisimas dormimos muy bien. Aunque tiene varias cosas mejorables recomiendo el hotel si viajan a baeza es un hotel con encanto con piscina, importante si viajan en verano y rodeado de un entorno patrimonio de la humanidad
"
1551;2;"Hotel con un entorno muy muy bonito y se aprovechan de eso. La habitacion que nos habian asignado era como dice otra persona de este foro un PALOMAR, y nos negamos a quedarnos en ella, nos dijeron que era una de las mejores..... nos ofrecieron otra y el lavabo de la habitacion estaba roto por todos sitios el bidet sin grifo y la bañera con todos los filos negrisimos, nos cambiaron a otra y esa fue un poco mejor a pesar de que cada vez que habia que entrar a la habitacion tenian que abrirnos con un destonillador a traves de una cerradura antigua que tenia la puerta.....¿es un cuatro estrellas? no nos fuimos porque habiamos pagado,(120 € por noche)pedimos las hojas de reclamaciones y nos dieron una de la Consejeria de Salud¡¡¡¡Bueno aun asi vamos a continuar con ella en consumo. Para no volver¡¡¡mejor dormir en la vecina ciudad de Ubeda que tiene una oferta hotelera mas apropiada y con mejor relacion calidad-precio
"
1552;3;"El desayuno es muy caro y no está en consonancia con la categoría del Hotel: zumo de naranja de bote; una sola cafetera, una lechera y un pequeño tostador de pan, con lo cual hay que hacer cola para servirte el café, para la lecha y para tostar el pan, del que por cierto tampoco había variedad. En el baño de nuestra habitación faltaba un foco de luz en el techo. Lo comuniqué en recepción el día de llegada, y al marcharnos al tercer día seguía igual.
"
1553;4;"Bonita ciudad siempre, estuvimos en septiembre. Ubicación perfecta dentro del casco viejo, el hotel muy bien: reforma buena de un edificio antiguo y señorial, aspecto exterior e interior, limpieza de primera, habitaciones espaciosas y acordes con el entorno, nada recargadas y funcionales, baño bueno. El desayuno con alguna cosa típica de la zona, todo de calidad media-alta para el tipo de hotel. Cafeteria y piscina suficiente. Cenamos bien-bien y no muy caro. Pocas pegas, quizá el personal no es todo lo amable que podrias esperar, especialmente en restaurante, que destaca por su cocina. El precio en consonancia pero no caro. Repetiría hotel casi sin dudar.
"
1554;5;"Nos encantó este hotel. Está situado en pleno centro de Baeza, al lado de la catedral, en una magnífica antigua casa palaciega. El patio es una maravilla. Habitaciones cómodas, espaciosas, bien decoradas y con mucho encanto, y (si tienes suerte) buenas vistas. Limpieza impecable. El trato del personal fue excelente, y el desayuno muy buenoPor señalar algún punto de mejora, diría que el parking es demasiado pequeño y está un poco alejado del hotel, aunque dada la situación en pleno casco antiguo esto es difícil de solucionar. De todas formas, se puede aparcar tranquilamente en varias calles cercanas.
"
1555;5;"Este hotel es muy especial por su situación e instalaciones, las habitaciones muy cómodas y confortables, el personal muy amable.
"
1556;4;"Nos alojamos en el 2010, el hotel es superbonito, cada una de las habitaciones es diferente al resto, la nuestra en concreto era espacioso, limpia y bien situada porque el edificio es antiugo pero reformado, y nuestra habitci´´ón miraba a un patio interior que tenía el hotel. Los precios dentro del hotel eran altitos, cenamos una noche en el restaurante del hotel, que estaba ubidaco en ese patio inteior y fue una gozada. A pesar de tener el restaurante justo debajo de nuestra habitación, 0 ruidos!Ubicación inmejorable justo al lado de la catedral de Baeza.
"
1557;2;"Es un hotel muy antigÜo, un poco descuidado. La moqueta del pasillo muy sucia. Cuando llegamos a la habitación había alguna pelusita en el suelo, una lámpara estaba fundida, había polvo en la mesa. Por otro lado la insonorización brilla por su ausencia, escuchabamos hablar a los de al lado con mucha claridad, y se escucha muchos portazos. La atención muy regular, diría bastante parcos en palabras. El desayuno estaba bien, había de todo un poco, y se come bien. El salón de comidas en amplio y luminoso. Pero no es un cuatro estrellas. La ubicación con las obras del metro es bastante agobiante. No volveré.
"
1558;4;"El hotel en general esta bastante bien, es muy tranquilo, el desayuno es bastante completo, las demas comidas no lo se, puesto que no las he degustado. La situacion del hotel tambien es bastante aceptable, ya que el centro esta a 10 ó 15 min. andando. Las obras del metro, en mi opinion tampoco perjudican tanto, pero solo es mi opinion. El servicio de habitaciones con nosotros se ha portado muy bien. El unico fallo que tenia la habitacion era el mando de la TV, que no funcionaba, pero avisamos al servicio e inmediatamente vinieron a arreglarlo. Resumiendo, el hotel esta bastante bien en general y tambien la relacion calidad/precio es bastante buena. Un saludo.
"
1559;2;"Un hotel de 4 estrellas al que le sobran 2 estrellas, un hotel al que le faltan atenciones y un servicio que no se puede permitir con esta categoría. El mobiliario de las habitaciones deberían darles un repaso al igual que en los baños, los tres días estuvimos con las mismas toallas y las habitaciones tardaron mucho tiempo en limpiarlas y la verdad es sobre gustos pero la moqueta daba asco. Merece la pena pagar un poquito más en otro hotel.
"
1560;2;"Elegimos este hotel porque se trataba de un 4* bien situado y con buena relación calidad precio, Sin embargo, 4* no define correctamente la realidad, por lo que no compensa a nivel de calidad-precio. No está nada cuidado para ser un hotel reformado recientemente y de 4*La tele no funcionaba y no la revisaron durante la estancia, el mando estaba roto, la habitación era muy muy pequeña, la calefacción no podía regularse y hacía muchísimo calor, no funcionaba el teléfono (avisamos y tampoco lo arreglaron) y hacía ruido y no se revisó en toda la estancia. Además Tampoco funcionaba el estore, por lo que no se podía subir y era obligado el axfisiarse de calor. Las habitaciones son muy ruidosas, se oye constantemente el ruido del ascensor subiendo y bajando, cualquier tipo de puerta abriendo o cerrando en la planta, la gente habitaciones vecinas, pasillo, patio, etc... Cuando llegamos el baño tenía ""restos"" de los inquilinos anteriores. El desayuno no estaba mal, aunque no era nada del otro mundo. Total, la próxima vez elegiremos otro hotel
"
1561;2;"Un cuatro estrellas nada de nada, si tiene dos es rabiando, las habitaciones pesimas los pasillos con su moqueta, la podrian limpiar de vez en cuando. La cena en el horel malisima cena a las carta, dos primeros y dos segundos, todo malisimo.
"
1562;1;"Pagamos por un cuatro estrellas en el que había que mendigar las toallas, si te dabas cuenta con un poco de suerte antes de ducharte que faltaban, cada día la misma historia. El tercer día tuve que mendigar que nos pusieran jabón y gel de ducha, ya que llevábamos con el mismo botecito desde el primer día. El día que teníamos visita a la Alhambra bajamos a desayunar a las 7:30 y el encargado del buffet llegaba tarde, con lo cual tuvimos que esperar media hora en recepción a que llegara y al final tuvimos que subir a corre prisa al Palacio del Generalife para no perder la entrada. La limpieza brillaba por su ausencia, la conservación del hotel, también. Será por los recortes o es que Rajoy es accionista del hotel??????
"
1563;2;"para empezar llegamos al hotel y nos dieron la habitacion en la 5º planta. las vistas eran a las partes de atras del hotel que se veian los techos de unos aparcamientos y unos bloques. Cuando entramos en la habitacion nos faltaban las toallas del baño y un regalo de bienvenida que venia en el pack que contratamos, pedimos las toallas a la recepcion y el regalo de bienvenida y no tardaron en llevarnoslo. Llame con dias de antelacion para ver si podiamos disponer de cunas y nos dijeron que tenian cunas pero que ya no estaban disponibles, y resulta que en hotel no habia ni un niño.... ya no sabemos si es que no las tienen o es q no las tenian disponibles. la limpieza buena. El trato del personal pues la verdad es que no fue ni bueno ni malo porque en la recepcion del hotel siempre que entrabamos o saliamos nunca habia nadie de cara al publico. Para los carritos de bebes no habia rampa, teniamos que subirlo a pulso porque en la puerta donde estaba la rampa siempre estaba cerrada. A la hora del bufet del desayuno solo habia un camarero que era el que nos atendia los cafes, y el bufet estaba mas o menos bien habia un poco de todo. Lo peor el aparcamiento porque tienes que aparcarlo en las calles colindantes y resulta un poco dificil aparcarlo, y en el hotel te cobran 18 euros, una pasada!!!! Nosotros lo aparcabamos fuera y andabamos un poco. lo que deberian los del hotel es bajar el precio del aparcamiento y asi los clientes harian uso de ellos. Por no decir que en la entrada del hotel esta todo de las obras del metro de granada. Las paredes de las habitaciones son papel de fumar, nosotros escuchabamos roncar y hablar a los que estaban en la habitacion de al lado. No volvere a este hotel, lo cogimos por un vale de promociones y no nos merecio nada la pena. No volveria ni lo recomendaria.
"
1564;3;"El hotel, es bueno y confortable. El trato del personal es bueno, los servicios también. El aparcamiento excelente (hay que recordar que es zona de obras imposible aparcar fuera) y del resto de servicios prestados incluida la comida, me siento satisfecha, tanto mi familia como yo. Nos fuimos contentos del hotel con el trato y servicios prestados. El hotel, es bueno para pernoctar, sobre todo si es fin de semana, no hay obras. Durante la semana también lo aconsejo, muy céntrico todo a tu alcance. Pero hay un pero, las obras del metro, perjudican al hotel y a todos los negocios de la zona. Un consejo, si la administración local, no piensa acabar con el metro pos la falta de presupuesto, debéis exigir los negocios de la zona que acondicionen esta hasta que vengan tiempos mejores... he observado muchos negocios ya cerrados. ¡esto no debe ser así!...¡las obras en este caso del metro, no pueden durar una eternidad.
"
1565;2;"no se por donde empezar.... por un lado tuvimos que pedir cambio de habitacion porque habia una olor a tabaco insoportable, nos cambiaron a una habitación que tambien olía a tabaco, aunque menos, pero mas pequeña de lo que habia reservado por internet, luego cuando nos fuimos a dormir nos encontramos con la sorpresa de que el colchón no sabiamos si era un colchon o un tobogan tuvimos que darnos la vuelta y dormir con la cabeza en los pies, para no destrozarnos la espalda. A la mañana siguiente resulta que la persiana cuando fuimos a abrirla, se cayeron mitad de las piezas al suelo, y tuvimos que atarla como pudimos para poder tener luz del dia, y ventilación, la limpieza no existe para este hotel, las toallas no se cambian, pelos en la comida... etc, el parking carisimo, y la amabilidad del personal ya sin palabras, solamente puedo decir en positivo que no escuche ruidos en la noche y las chicas de la limpiezas son simpaticas el resto como ya he dicho antes sin comentarios, no volvere. que le quiten estrellas a este hotel.
"
1566;1;"hotel pesimo!!! vamos que he estado en hoteles de 2 estrellas mejores que este. De las fotos que salen en internet!! nada de nada, las habitaciones son cutres viejas y feas, nada que ver con la habitacion lujosa que sale en la foto, la moqueta que va ha las habitaciones!! madre mia si se supone que es blanca y esta negra!!!!! por no comentar las vistas que teniamos desde nuestra habitacion..... a un tejado de chapa que por la noche daba miedo hasta mirar, el cuarto de baño, de lo mas simple y cutre que he visto de un hotel de 4* y solo teníamos una mesita!!! la otra era una especie de mueblecillo por llamarlo de alguna manera de cristal pero acoplado alli que no pegaba ni con cola. vamos que no volveria ni loca!!!!!
"
1567;1;"Primer intento... habitación sucia con ruidos de la calle y la bajante de la tuberia pasa al lado del cabecero de la cama, no pego ojo... Segundo intento tras pedir cambio de habitación, limpieza igual de mal, las fotos las que veis, ruidos... peor, segunda noche sin dormir. Al dia siguiente me cambié de hotel. Por mi trabajo voy a muchos hoteles... no recuerdo ninguno peor. Lo siento pero es mi opinión
"
